state_abbreviation,state_name,reporting_period,reporting_month,reporting_year,state_expanded_medicaid,preliminary_or_updated,final_report,new_applications_submitted_to_medicaid_and_chip_agencies,applications_for_financial_assistance_submitted_to_the_state_based_marketplace,total_applications_for_financial_assistance_submitted_at_state_level,individuals_determined_eligible_for_medicaid_at_application,individuals_determined_eligible_for_chip_at_application,total_medicaid_and_chip_determinations,medicaid_and_chip_child_enrollment,total_medicaid_and_chip_enrollment,total_medicaid_enrollment,total_chip_enrollment,total_adult_medicaid_enrollment,total_medicaid_and_chip_determinations_processed_in_less_than_24_hours,total_medicaid_and_chip_determinations_processed_between_24_hours_and_7_days,total_medicaid_and_chip_determinations_processed_between_8_days_and_30_days,total_medicaid_and_chip_determinations_processed_between_31_days_and_45_days,total_medicaid_and_chip_determinations_processed_in_more_than_45_days,total_call_center_volume_number_of_calls,average_call_center_wait_time_minutes,average_call_center_abandonment_rate
WI,Wisconsin,202502,2025-02-01,2025,N,U,Y,20733.0,0.0,20733.0,15361.0,1377.0,16738.0,560748.0,1191546.0,1108523.0,83023.0,630798.0,6014.0,3382.0,7715.0,3154.0,943.0,244077.0,9.0,0.122
WI,Wisconsin,202503,2025-03-01,2025,N,U,Y,21630.0,0.0,21630.0,14326.0,1360.0,15686.0,553485.0,1175930.0,1092952.0,82978.0,622445.0,619.0,3841.0,6086.0,2164.0,321.0,247635.0,9.0,0.104
WI,Wisconsin,202504,2025-04-01,2025,N,U,Y,22192.0,0.0,22192.0,14430.0,1221.0,15651.0,545642.0,1157206.0,1067716.0,89490.0,611564.0,6911.0,3586.0,5558.0,1632.0,129.0,251024.0,7.0,0.094
WI,Wisconsin,202505,2025-05-01,2025,N,U,Y,20812.0,0.0,20812.0,13430.0,1253.0,14683.0,541343.0,1143506.0,1049086.0,94420.0,602163.0,6552.0,3459.0,5566.0,1560.0,132.0,241343.0,8.0,0.112
WI,Wisconsin,202506,2025-06-01,2025,N,U,Y,20981.0,0.0,20981.0,14035.0,1259.0,15294.0,539011.0,1137320.0,1039498.0,97822.0,598309.0,6281.0,3576.0,5577.0,2008.0,121.0,254724.0,10.0,0.158
WI,Wisconsin,202507,2025-07-01,2025,N,U,Y,21760.0,0.0,21760.0,15850.0,1312.0,17162.0,540031.0,1132861.0,1033465.0,99396.0,592830.0,6898.0,3720.0,6516.0,1994.0,170.0,267274.0,12.0,0.179
WI,Wisconsin,202508,2025-08-01,2025,N,U,Y,21053.0,0.0,21053.0,14351.0,1223.0,15574.0,540960.0,1131202.0,1031752.0,99450.0,590242.0,6261.0,3630.0,5752.0,1528.0,165.0,270363.0,12.0,0.212
WI,Wisconsin,202509,2025-09-01,2025,N,U,Y,21957.0,0.0,21957.0,15141.0,1227.0,16368.0,541421.0,1132761.0,1033372.0,99389.0,591340.0,6128.0,3837.0,6289.0,2146.0,141.0,271179.0,16.0,0.2
WI,Wisconsin,202510,2025-10-01,2025,N,U,Y,21782.0,0.0,21782.0,14909.0,1288.0,16197.0,540540.0,1130766.0,1031259.0,99507.0,590226.0,6436.0,3840.0,6429.0,1982.0,176.0,237336.0,5.0,0.056
WI,Wisconsin,202511,2025-11-01,2025,N,U,Y,21434.0,0.0,21434.0,15085.0,1858.0,16943.0,540087.0,1129918.0,1030040.0,99878.0,589831.0,6223.0,6161.0,6278.0,1658.0,158.0,200651.0,6.0,0.069
WI,Wisconsin,202512,2025-12-01,2025,N,U,Y,24596.0,0.0,24596.0,17629.0,2295.0,19924.0,539415.0,1130048.0,1029554.0,100494.0,590633.0,6958.0,6869.0,13224.0,4692.0,252.0,251449.0,14.0,0.145
WI,Wisconsin,202601,2026-01-01,2026,N,U,Y,25364.0,0.0,25364.0,19387.0,2064.0,21451.0,539327.0,1127818.0,1027197.0,100621.0,588491.0,6585.0,5252.0,12210.0,5539.0,565.0,286321.0,19.0,0.205
WI,Wisconsin,202602,2026-02-01,2026,N,P,N,22173.0,0.0,22173.0,15229.0,1340.0,16569.0,536303.0,1118742.0,1018694.0,100048.0,582439.0,5982.0,3912.0,7461.0,3000.0,567.0,252053.0,18.0,0.179
WV,West Virginia,201901,2019-01-01,2019,Y,U,Y,28185.0,0.0,28185.0,16810.0,976.0,17786.0,211107.0,521629.0,485686.0,35943.0,,,,,,,,,
WV,West Virginia,201902,2019-02-01,2019,Y,U,Y,21036.0,0.0,21036.0,11056.0,544.0,11600.0,211719.0,521859.0,485899.0,35960.0,,3316.0,3970.0,4717.0,667.0,432.0,,,
WV,West Virginia,201903,2019-03-01,2019,Y,U,Y,22002.0,0.0,22002.0,12069.0,699.0,12768.0,209376.0,518858.0,482532.0,36326.0,,3516.0,4160.0,4895.0,674.0,453.0,,,
WV,West Virginia,201904,2019-04-01,2019,Y,U,Y,22021.0,0.0,22021.0,12440.0,707.0,13147.0,209222.0,518274.0,482741.0,35533.0,,3730.0,4846.0,4150.0,637.0,395.0,,,
WV,West Virginia,201905,2019-05-01,2019,Y,U,Y,19989.0,0.0,19989.0,10977.0,558.0,11535.0,208839.0,517612.0,482041.0,35571.0,,,,,,,,,
WV,West Virginia,201906,2019-06-01,2019,Y,U,Y,17916.0,0.0,17916.0,10214.0,517.0,10731.0,208033.0,516299.0,480577.0,35722.0,,,,,,,,,
WV,West Virginia,201907,2019-07-01,2019,Y,U,Y,19921.0,0.0,19921.0,12347.0,632.0,12979.0,208589.0,517628.0,481893.0,35735.0,,,,,,,,,
WV,West Virginia,201908,2019-08-01,2019,Y,U,Y,20088.0,0.0,20088.0,12774.0,759.0,13533.0,208660.0,517669.0,481665.0,36004.0,,,,,,,,,
WV,West Virginia,201909,2019-09-01,2019,Y,U,Y,18431.0,0.0,18431.0,11426.0,629.0,12055.0,208002.0,516111.0,480167.0,35944.0,,,,,,,,,
WV,West Virginia,201910,2019-10-01,2019,Y,U,Y,19826.0,0.0,19826.0,12438.0,677.0,13115.0,207677.0,516064.0,480143.0,35921.0,,,,,,,,,
WV,West Virginia,201911,2019-11-01,2019,Y,U,Y,17313.0,0.0,17313.0,10606.0,633.0,11239.0,206804.0,514587.0,478697.0,35890.0,,,,,,,,,
WV,West Virginia,201912,2019-12-01,2019,Y,U,Y,18447.0,0.0,18447.0,10599.0,599.0,11198.0,206641.0,514107.0,478189.0,35918.0,,,,,,,,,
WV,West Virginia,202001,2020-01-01,2020,Y,U,Y,22636.0,0.0,22636.0,14564.0,891.0,15455.0,207651.0,514695.0,478541.0,36154.0,,,,,,,,,
WV,West Virginia,202002,2020-02-01,2020,Y,U,Y,18371.0,0.0,18371.0,10577.0,604.0,11181.0,207915.0,514206.0,477984.0,36222.0,,2987.0,3711.0,4609.0,820.0,422.0,,,
WV,West Virginia,202003,2020-03-01,2020,Y,U,Y,18709.0,0.0,18709.0,11896.0,756.0,12652.0,206531.0,512974.0,476979.0,35995.0,,2753.0,4139.0,4301.0,801.0,415.0,,,
WV,West Virginia,202004,2020-04-01,2020,Y,U,Y,16892.0,0.0,16892.0,9868.0,430.0,10298.0,208907.0,521337.0,484918.0,36419.0,,1743.0,4219.0,2675.0,447.0,244.0,,,
WV,West Virginia,202005,2020-05-01,2020,Y,U,Y,12223.0,0.0,12223.0,6205.0,283.0,6488.0,210645.0,527714.0,491376.0,36338.0,,,,,,,,,
WV,West Virginia,202006,2020-06-01,2020,Y,U,Y,11020.0,0.0,11020.0,6378.0,279.0,6657.0,212395.0,534136.0,497649.0,36487.0,,,,,,,,,
WV,West Virginia,202007,2020-07-01,2020,Y,U,Y,13537.0,0.0,13537.0,7314.0,283.0,7597.0,213970.0,540206.0,503587.0,36619.0,,,,,,,,,
WV,West Virginia,202008,2020-08-01,2020,Y,U,Y,14128.0,0.0,14128.0,7291.0,305.0,7596.0,215619.0,546948.0,510082.0,36866.0,,,,,,,,,
WV,West Virginia,202009,2020-09-01,2020,Y,U,Y,15167.0,0.0,15167.0,7069.0,297.0,7366.0,217010.0,552691.0,516108.0,36583.0,,,,,,,,,
WV,West Virginia,202010,2020-10-01,2020,Y,U,Y,15100.0,0.0,15100.0,6860.0,288.0,7148.0,218196.0,558110.0,521557.0,36553.0,,,,,,,,,
WV,West Virginia,202011,2020-11-01,2020,Y,U,Y,11900.0,0.0,11900.0,7254.0,251.0,7505.0,218963.0,563284.0,526714.0,36570.0,,,,,,,,,
WV,West Virginia,202012,2020-12-01,2020,Y,U,Y,15151.0,0.0,15151.0,6424.0,228.0,6652.0,219736.0,568332.0,531831.0,36501.0,,,,,,,,,
WV,West Virginia,202101,2021-01-01,2021,Y,U,Y,14293.0,0.0,14293.0,5443.0,233.0,5676.0,221485.0,572990.0,536443.0,36547.0,,,,,,,,,
WV,West Virginia,202102,2021-02-01,2021,Y,U,Y,14225.0,0.0,14225.0,5107.0,206.0,5313.0,222424.0,577290.0,540753.0,36537.0,,1331.0,2067.0,2637.0,599.0,525.0,,,
WV,West Virginia,202103,2021-03-01,2021,Y,U,Y,15955.0,0.0,15955.0,6161.0,260.0,6421.0,222781.0,582126.0,545657.0,36469.0,,1815.0,2891.0,3066.0,759.0,435.0,,,
WV,West Virginia,202104,2021-04-01,2021,Y,U,Y,13026.0,0.0,13026.0,4904.0,201.0,5105.0,223463.0,585784.0,550172.0,35612.0,,1748.0,2548.0,2405.0,362.0,220.0,,,
WV,West Virginia,202105,2021-05-01,2021,Y,U,Y,11029.0,0.0,11029.0,4430.0,190.0,4620.0,223793.0,589031.0,553466.0,35565.0,,,,,,,,,
WV,West Virginia,202106,2021-06-01,2021,Y,U,Y,11758.0,0.0,11758.0,4459.0,154.0,4613.0,224424.0,592528.0,556983.0,35545.0,,,,,,,,,
WV,West Virginia,202107,2021-07-01,2021,Y,U,Y,12574.0,0.0,12574.0,5024.0,224.0,5248.0,225245.0,596652.0,561226.0,35426.0,,,,,,,,,
WV,West Virginia,202108,2021-08-01,2021,Y,U,Y,14122.0,0.0,14122.0,5632.0,237.0,5869.0,226357.0,601062.0,565503.0,35559.0,,,,,,,,,
WV,West Virginia,202109,2021-09-01,2021,Y,U,Y,12877.0,0.0,12877.0,4979.0,238.0,5217.0,227252.0,604691.0,569028.0,35663.0,,,,,,,,,
WV,West Virginia,202110,2021-10-01,2021,Y,U,Y,12506.0,0.0,12506.0,4771.0,219.0,4990.0,227783.0,607799.0,571917.0,35882.0,,,,,,,,,
WV,West Virginia,202111,2021-11-01,2021,Y,U,Y,12654.0,0.0,12654.0,4613.0,157.0,4770.0,228305.0,611447.0,575527.0,35920.0,,,,,,,,,
WV,West Virginia,202112,2021-12-01,2021,Y,U,Y,18447.0,0.0,18447.0,10599.0,599.0,11198.0,228936.0,615267.0,579249.0,36018.0,,,,,,,,,
WV,West Virginia,202201,2022-01-01,2022,Y,U,Y,12926.0,0.0,12926.0,4531.0,218.0,4749.0,230614.0,618978.0,582804.0,36174.0,,1626.0,1765.0,2255.0,794.0,481.0,,,
WV,West Virginia,202202,2022-02-01,2022,Y,U,Y,13835.0,0.0,13835.0,4443.0,170.0,4613.0,231357.0,621926.0,585563.0,36363.0,,1410.0,1707.0,2294.0,492.0,355.0,,,
WV,West Virginia,202203,2022-03-01,2022,Y,U,Y,14561.0,0.0,14561.0,5100.0,180.0,5280.0,231197.0,625233.0,588604.0,36629.0,,1842.0,2149.0,2571.0,615.0,400.0,,,
WV,West Virginia,202204,2022-04-01,2022,Y,U,Y,12244.0,0.0,12244.0,4450.0,170.0,4620.0,231551.0,627706.0,593001.0,34705.0,,1644.0,2135.0,2035.0,406.0,221.0,,,
WV,West Virginia,202205,2022-05-01,2022,Y,U,Y,10942.0,0.0,10942.0,3951.0,142.0,4093.0,231900.0,630351.0,595516.0,34835.0,,1531.0,1989.0,1653.0,305.0,265.0,,,
WV,West Virginia,202206,2022-06-01,2022,Y,U,Y,11678.0,0.0,11678.0,4284.0,213.0,4497.0,232521.0,633513.0,598418.0,35095.0,,1654.0,1933.0,2183.0,386.0,193.0,,,
WV,West Virginia,202207,2022-07-01,2022,Y,U,Y,8019.0,0.0,8019.0,2651.0,87.0,2738.0,233438.0,636796.0,601485.0,35311.0,,1087.0,1064.0,1755.0,301.0,137.0,,,
WV,West Virginia,202208,2022-08-01,2022,Y,U,Y,17101.0,0.0,17101.0,6058.0,247.0,6305.0,235488.0,642636.0,607208.0,35428.0,,1941.0,2376.0,3328.0,932.0,535.0,,,
WV,West Virginia,202209,2022-09-01,2022,Y,U,Y,14424.0,0.0,14424.0,4445.0,184.0,4629.0,235194.0,643655.0,607416.0,36239.0,,1611.0,1810.0,2191.0,528.0,399.0,,,
WV,West Virginia,202210,2022-10-01,2022,Y,U,Y,11567.0,0.0,11567.0,4178.0,163.0,4341.0,235681.0,646411.0,609980.0,36431.0,,1563.0,1811.0,2053.0,442.0,329.0,,,
WV,West Virginia,202211,2022-11-01,2022,Y,U,Y,11276.0,0.0,11276.0,4184.0,160.0,4344.0,235945.0,649278.0,612712.0,36566.0,,1817.0,1641.0,2143.0,456.0,281.0,,,
WV,West Virginia,202212,2022-12-01,2022,Y,U,Y,12230.0,0.0,12230.0,4087.0,171.0,4258.0,236234.0,652206.0,615360.0,36846.0,,1703.0,1279.0,2445.0,690.0,268.0,,,
WV,West Virginia,202301,2023-01-01,2023,Y,U,Y,13796.0,0.0,13796.0,4673.0,223.0,4896.0,237995.0,655681.0,618629.0,37052.0,,1680.0,1612.0,2288.0,895.0,724.0,,,
WV,West Virginia,202302,2023-02-01,2023,Y,U,Y,14594.0,0.0,14594.0,3954.0,156.0,4110.0,238399.0,658142.0,620805.0,37337.0,,1439.0,1507.0,2188.0,643.0,450.0,,,
WV,West Virginia,202303,2023-03-01,2023,Y,U,Y,13214.0,0.0,13214.0,4300.0,167.0,4467.0,238074.0,660735.0,622863.0,37872.0,,1483.0,1839.0,2127.0,569.0,390.0,24350.0,6.0,0.134
WV,West Virginia,202304,2023-04-01,2023,Y,U,Y,12654.0,0.0,12654.0,4048.0,234.0,4282.0,238440.0,662638.0,628159.0,34479.0,,1356.0,1871.0,2478.0,546.0,217.0,19747.0,5.0,0.088
WV,West Virginia,202305,2023-05-01,2023,Y,U,Y,15092.0,0.0,15092.0,6354.0,530.0,6884.0,234046.0,643762.0,607908.0,35854.0,,1834.0,2771.0,3830.0,822.0,397.0,26470.0,9.0,0.191
WV,West Virginia,202306,2023-06-01,2023,Y,U,Y,15021.0,0.0,15021.0,6979.0,617.0,7596.0,229300.0,621043.0,583765.0,37278.0,,1813.0,2566.0,3757.0,1014.0,363.0,28501.0,12.0,0.255
WV,West Virginia,202307,2023-07-01,2023,Y,U,Y,14851.0,0.0,14851.0,7706.0,659.0,8365.0,227223.0,607968.0,569248.0,38720.0,,1652.0,2108.0,3996.0,1469.0,702.0,30919.0,12.0,0.256
WV,West Virginia,202308,2023-08-01,2023,Y,U,Y,18568.0,0.0,18568.0,9613.0,925.0,10538.0,226923.0,595625.0,555232.0,40393.0,,1855.0,2716.0,4862.0,1947.0,1125.0,37539.0,11.0,0.187
WV,West Virginia,202309,2023-09-01,2023,Y,U,Y,17634.0,0.0,17634.0,9324.0,944.0,10268.0,223348.0,580924.0,539663.0,41261.0,,1725.0,2195.0,4196.0,1905.0,1503.0,49128.0,11.0,0.261
WV,West Virginia,202310,2023-10-01,2023,Y,U,Y,19025.0,0.0,19025.0,10504.0,1085.0,11589.0,222696.0,569171.0,528303.0,40868.0,,1947.0,2169.0,4303.0,1915.0,1790.0,32443.0,13.0,0.229
WV,West Virginia,202311,2023-11-01,2023,Y,U,Y,16414.0,0.0,16414.0,8114.0,745.0,8859.0,220317.0,557594.0,515901.0,41693.0,,2028.0,1917.0,3898.0,1567.0,1072.0,33438.0,16.0,0.211
WV,West Virginia,202312,2023-12-01,2023,Y,U,Y,15521.0,0.0,15521.0,7589.0,740.0,8329.0,216056.0,545010.0,503120.0,41890.0,,2019.0,1866.0,3648.0,1535.0,765.0,41138.0,21.0,0.246
WV,West Virginia,202401,2024-01-01,2024,Y,U,Y,19144.0,0.0,19144.0,9301.0,842.0,10143.0,215846.0,538218.0,495518.0,42700.0,,2137.0,2100.0,4122.0,2006.0,1389.0,35613.0,21.0,0.282
WV,West Virginia,202402,2024-02-01,2024,Y,U,Y,19540.0,0.0,19540.0,9071.0,843.0,9914.0,214732.0,530984.0,487736.0,43248.0,,2084.0,2245.0,4263.0,1636.0,1509.0,46226.0,20.0,0.231
WV,West Virginia,202403,2024-03-01,2024,Y,U,Y,19344.0,0.0,19344.0,9445.0,780.0,10225.0,213307.0,525893.0,482338.0,43555.0,,2088.0,2516.0,4231.0,1619.0,1398.0,28606.0,10.0,0.141
WV,West Virginia,202404,2024-04-01,2024,Y,U,Y,16592.0,0.0,16592.0,7898.0,557.0,8455.0,212831.0,523649.0,481587.0,42062.0,,1998.0,2595.0,3641.0,1268.0,867.0,27494.0,10.0,0.117
WV,West Virginia,202405,2024-05-01,2024,Y,U,Y,16038.0,0.0,16038.0,7664.0,618.0,8282.0,211643.0,521797.0,480113.0,41684.0,,1991.0,2620.0,3996.0,1033.0,715.0,26584.0,5.0,0.038
WV,West Virginia,202406,2024-06-01,2024,Y,U,Y,14771.0,0.0,14771.0,7346.0,626.0,7972.0,210806.0,520324.0,478869.0,41455.0,,1955.0,2601.0,3462.0,836.0,597.0,24143.0,9.0,0.136
WV,West Virginia,202407,2024-07-01,2024,Y,U,Y,15872.0,0.0,15872.0,7855.0,627.0,8482.0,210728.0,520781.0,479452.0,41329.0,310053.0,2197.0,3006.0,3803.0,760.0,427.0,42980.0,16.0,0.233
WV,West Virginia,202408,2024-08-01,2024,Y,U,Y,16723.0,0.0,16723.0,8059.0,693.0,8752.0,210471.0,520403.0,478843.0,41560.0,309932.0,2291.0,3027.0,3751.0,944.0,395.0,28706.0,11.0,0.159
WV,West Virginia,202409,2024-09-01,2024,Y,U,Y,15835.0,0.0,15835.0,7548.0,657.0,8205.0,209737.0,518920.0,477191.0,41729.0,309183.0,2085.0,2915.0,3355.0,834.0,476.0,26686.0,10.0,0.129
WV,West Virginia,202410,2024-10-01,2024,Y,U,Y,16526.0,0.0,16526.0,7815.0,633.0,8448.0,208301.0,516806.0,475152.0,41654.0,308505.0,2191.0,3336.0,3388.0,740.0,406.0,35302.0,11.0,0.192
WV,West Virginia,202411,2024-11-01,2024,Y,U,Y,13338.0,0.0,13338.0,5782.0,232.0,6014.0,206777.0,514156.0,472647.0,41509.0,307379.0,1852.0,2296.0,2975.0,625.0,262.0,28988.0,10.0,0.182
WV,West Virginia,202412,2024-12-01,2024,Y,U,Y,16774.0,0.0,16774.0,7040.0,366.0,7406.0,205483.0,512968.0,471636.0,41332.0,307485.0,2172.0,1867.0,3755.0,1367.0,448.0,34197.0,11.0,0.192
WV,West Virginia,202501,2025-01-01,2025,Y,U,Y,19320.0,0.0,19320.0,8189.0,509.0,8698.0,205846.0,512308.0,471010.0,41298.0,306462.0,2322.0,2749.0,4108.0,1797.0,1013.0,23496.0,11.0,0.089
WV,West Virginia,202502,2025-02-01,2025,Y,U,Y,17282.0,0.0,17282.0,7209.0,425.0,7634.0,205781.0,511219.0,469963.0,41256.0,305438.0,2193.0,2751.0,3657.0,876.0,856.0,20988.0,11.0,0.115
WV,West Virginia,202503,2025-03-01,2025,Y,U,Y,18517.0,0.0,18517.0,8264.0,364.0,8628.0,203943.0,509613.0,468941.0,40672.0,305670.0,2529.0,3309.0,3821.0,679.0,452.0,21009.0,7.0,0.067
WV,West Virginia,202504,2025-04-01,2025,Y,U,Y,18685.0,0.0,18685.0,7519.0,771.0,8290.0,201745.0,503701.0,463666.0,40035.0,301956.0,2348.0,3478.0,3319.0,499.0,259.0,19105.0,1.0,0.042
WV,West Virginia,202505,2025-05-01,2025,Y,U,Y,17253.0,0.0,17253.0,6732.0,629.0,7361.0,201445.0,503031.0,462965.0,40066.0,301586.0,2121.0,3176.0,3282.0,459.0,171.0,18645.0,4.0,0.012
WV,West Virginia,202506,2025-06-01,2025,Y,U,Y,16677.0,0.0,16677.0,6559.0,715.0,7274.0,200531.0,501577.0,461629.0,39948.0,301046.0,2067.0,2952.0,3148.0,393.0,178.0,18537.0,2.0,0.022
WV,West Virginia,202507,2025-07-01,2025,Y,U,Y,17859.0,0.0,17859.0,6928.0,678.0,7606.0,200179.0,501077.0,461142.0,39935.0,300898.0,2224.0,2847.0,3671.0,487.0,235.0,36946.0,4.0,0.117
WV,West Virginia,202508,2025-08-01,2025,Y,U,Y,18770.0,0.0,18770.0,7627.0,924.0,8551.0,198644.0,498894.0,459501.0,39393.0,300250.0,2147.0,2676.0,3864.0,1173.0,359.0,30986.0,4.0,0.07
WV,West Virginia,202509,2025-09-01,2025,Y,U,Y,19807.0,0.0,19807.0,8228.0,1097.0,9325.0,198029.0,498188.0,458947.0,39241.0,300159.0,2230.0,2811.0,3486.0,1424.0,656.0,24391.0,4.0,0.076
WV,West Virginia,202510,2025-10-01,2025,Y,U,Y,19307.0,0.0,19307.0,7770.0,1038.0,8808.0,197772.0,497764.0,458072.0,39692.0,299992.0,2228.0,3036.0,3752.0,914.0,428.0,22038.0,4.0,0.037
WV,West Virginia,202511,2025-11-01,2025,Y,U,Y,16064.0,0.0,16064.0,6670.0,712.0,7382.0,195250.0,491398.0,451904.0,39494.0,296148.0,2096.0,3076.0,2950.0,491.0,214.0,19542.0,4.0,0.03
WV,West Virginia,202512,2025-12-01,2025,Y,U,Y,17754.0,0.0,17754.0,7157.0,735.0,7892.0,194725.0,490156.0,450475.0,39681.0,295431.0,2373.0,3135.0,4021.0,586.0,176.0,21970.0,2.0,0.074
WV,West Virginia,202601,2026-01-01,2026,Y,U,Y,17786.0,0.0,17786.0,6783.0,656.0,7439.0,194149.0,488333.0,448685.0,39648.0,294184.0,1939.0,2460.0,3558.0,1134.0,355.0,27489.0,4.0,0.096
WV,West Virginia,202602,2026-02-01,2026,Y,P,N,18567.0,0.0,18567.0,7004.0,688.0,7692.0,193963.0,487229.0,447364.0,39865.0,293266.0,2010.0,2358.0,3667.0,1099.0,490.0,28570.0,4.0,0.114
WY,Wyoming,201901,2019-01-01,2019,N,U,Y,1769.0,0.0,1769.0,856.0,30.0,886.0,38831.0,58059.0,53418.0,4641.0,,,,,,,,,
WY,Wyoming,201902,2019-02-01,2019,N,U,Y,1242.0,0.0,1242.0,784.0,36.0,820.0,38461.0,57594.0,52882.0,4712.0,,426.0,184.0,429.0,116.0,291.0,,,
WY,Wyoming,201903,2019-03-01,2019,N,U,Y,1431.0,0.0,1431.0,795.0,35.0,830.0,38647.0,57835.0,53162.0,4673.0,,448.0,241.0,509.0,29.0,195.0,,,
WY,Wyoming,201904,2019-04-01,2019,N,U,Y,1538.0,0.0,1538.0,832.0,37.0,869.0,38753.0,58027.0,53354.0,4673.0,,374.0,188.0,661.0,86.0,138.0,,,
WY,Wyoming,201905,2019-05-01,2019,N,U,Y,1490.0,0.0,1490.0,808.0,45.0,853.0,37613.0,56608.0,52254.0,4354.0,,,,,,,,,
WY,Wyoming,201906,2019-06-01,2019,N,U,Y,1307.0,0.0,1307.0,773.0,29.0,802.0,37213.0,56047.0,51757.0,4290.0,,,,,,,,,
WY,Wyoming,201907,2019-07-01,2019,N,U,Y,1436.0,0.0,1436.0,744.0,43.0,787.0,37088.0,55904.0,51597.0,4307.0,,,,,,,,,
WY,Wyoming,201908,2019-08-01,2019,N,U,Y,1703.0,0.0,1703.0,1118.0,41.0,1159.0,36633.0,55368.0,51063.0,4305.0,,,,,,,,,
WY,Wyoming,201909,2019-09-01,2019,N,U,Y,1405.0,0.0,1405.0,876.0,23.0,899.0,37029.0,55874.0,51570.0,4304.0,,,,,,,,,
WY,Wyoming,201910,2019-10-01,2019,N,U,Y,1547.0,0.0,1547.0,838.0,49.0,887.0,36990.0,55881.0,51584.0,4297.0,,,,,,,,,
WY,Wyoming,201911,2019-11-01,2019,N,U,Y,1675.0,0.0,1675.0,885.0,46.0,931.0,36836.0,55785.0,51474.0,4311.0,,,,,,,,,
WY,Wyoming,201912,2019-12-01,2019,N,U,Y,1607.0,0.0,1607.0,978.0,88.0,1066.0,37074.0,55974.0,51613.0,4361.0,,,,,,,,,
WY,Wyoming,202001,2020-01-01,2020,N,U,Y,2001.0,0.0,2001.0,901.0,66.0,967.0,37298.0,56199.0,51783.0,4416.0,,,,,,,,,
WY,Wyoming,202002,2020-02-01,2020,N,U,Y,1627.0,0.0,1627.0,882.0,32.0,914.0,37242.0,56082.0,51626.0,4456.0,,843.0,187.0,525.0,120.0,52.0,,,
WY,Wyoming,202003,2020-03-01,2020,N,U,Y,1442.0,0.0,1442.0,868.0,38.0,906.0,37193.0,56111.0,51698.0,4413.0,,767.0,300.0,351.0,70.0,79.0,,,
WY,Wyoming,202004,2020-04-01,2020,N,U,Y,1388.0,0.0,1388.0,710.0,24.0,734.0,38289.0,57817.0,53485.0,4332.0,,797.0,331.0,148.0,35.0,33.0,,,
WY,Wyoming,202005,2020-05-01,2020,N,U,Y,1274.0,0.0,1274.0,617.0,39.0,656.0,38923.0,58764.0,54392.0,4372.0,,,,,,,,,
WY,Wyoming,202006,2020-06-01,2020,N,U,Y,1510.0,0.0,1510.0,713.0,22.0,735.0,39955.0,60261.0,55841.0,4420.0,,,,,,,,,
WY,Wyoming,202007,2020-07-01,2020,N,U,Y,1457.0,0.0,1457.0,693.0,22.0,715.0,40904.0,61603.0,57118.0,4485.0,,,,,,,,,
WY,Wyoming,202008,2020-08-01,2020,N,U,Y,1504.0,0.0,1504.0,731.0,20.0,751.0,41277.0,62437.0,57939.0,4498.0,,,,,,,,,
WY,Wyoming,202009,2020-09-01,2020,N,U,Y,1429.0,0.0,1429.0,645.0,30.0,675.0,41775.0,63245.0,58711.0,4534.0,,,,,,,,,
WY,Wyoming,202010,2020-10-01,2020,N,U,Y,1095.0,0.0,1095.0,400.0,11.0,411.0,41954.0,63624.0,59102.0,4522.0,,,,,,,,,
WY,Wyoming,202011,2020-11-01,2020,N,U,Y,905.0,0.0,905.0,435.0,20.0,455.0,42088.0,63836.0,59265.0,4571.0,,,,,,,,,
WY,Wyoming,202012,2020-12-01,2020,N,U,Y,1094.0,0.0,1094.0,599.0,21.0,620.0,42555.0,64559.0,59989.0,4570.0,,,,,,,,,
WY,Wyoming,202101,2021-01-01,2021,N,U,Y,1006.0,0.0,1006.0,516.0,17.0,533.0,43099.0,65364.0,60770.0,4594.0,,,,,,,,,
WY,Wyoming,202102,2021-02-01,2021,N,U,Y,1003.0,0.0,1003.0,568.0,23.0,591.0,43835.0,66510.0,61839.0,4671.0,,300.0,45.0,141.0,31.0,394.0,,,
WY,Wyoming,202103,2021-03-01,2021,N,U,Y,1010.0,0.0,1010.0,669.0,26.0,695.0,44429.0,67377.0,62659.0,4718.0,,282.0,44.0,112.0,47.0,1322.0,,,
WY,Wyoming,202104,2021-04-01,2021,N,U,Y,961.0,0.0,961.0,700.0,17.0,717.0,44892.0,68173.0,63440.0,4733.0,,320.0,65.0,172.0,46.0,1304.0,,,
WY,Wyoming,202105,2021-05-01,2021,N,U,Y,859.0,0.0,859.0,565.0,6.0,571.0,45252.0,68855.0,64110.0,4745.0,,,,,,,,,
WY,Wyoming,202106,2021-06-01,2021,N,U,Y,975.0,0.0,975.0,547.0,11.0,558.0,45597.0,69413.0,64655.0,4758.0,,,,,,,,,
WY,Wyoming,202107,2021-07-01,2021,N,U,Y,907.0,0.0,907.0,633.0,3.0,636.0,46051.0,70089.0,65310.0,4779.0,,,,,,,,,
WY,Wyoming,202108,2021-08-01,2021,N,U,Y,1038.0,0.0,1038.0,592.0,11.0,603.0,46397.0,70811.0,66048.0,4763.0,,,,,,,,,
WY,Wyoming,202109,2021-09-01,2021,N,U,Y,961.0,0.0,961.0,602.0,14.0,616.0,46743.0,71515.0,66729.0,4786.0,,,,,,,,,
